gene_ID	HepG2	HepG2-215	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000279901	0	1.9572580517728	0.636884587020557	-1.55339312784063	3.71303730258932	-0.418361842677249	0.675682580384896	NA
ENSG00000172382	8.63051776089699	21.2519104233818	22.525722657801	-2.07159429451911	0.583087035964591	-3.55280458446843	0.000381147489822354	0.00114791271780449
ENSG00000205913	0	9.49426456751728	4.21885324585455	-0.153316480072855	1.94789760212673	-0.0787086959322001	0.937264328587726	1
ENSG00000276791	0	15.1001882235504	6.38970521418549	-1.33075573963556	1.84281433655278	-0.722132291484614	0.470213146576176	0.703267455847387
ENSG00000005001	0.484646245686012	26.1482154475301	10.5719351507582	0.437117356120048	1.79307449015062	0.243780924061515	0.807400495078536	0.956432659299103
ENSG00000153446	93.3018170159134	8.71337044442956	27.067543930933	8.27981212977314	1.31930524758688	6.27588811984006	3.47644107363193e-10	1.96998327505809e-09
ENSG00000140995	10.1933972676324	941.087837386506	500.445683912752	0.986225032632138	0.495460944064057	1.99052023060092	0.0465336576958433	0.0986155786287413
ENSG00000103168	355.75804311119	294.289804878715	326.520186635766	0.201206496460418	0.222106550928378	0.905900774287834	0.364988374473985	0.580909567463244
ENSG00000011638	42.4942925139189	69.6123525386084	103.967239809258	-2.27414156332258	0.286472976291902	-7.93841566754044	2.04780078133509e-15	1.74214821484462e-14
ENSG00000162066	354.746683723477	53.5691116408536	145.641149289343	1.5349572749459	0.283338987276197	5.41738816003332	6.04759545024114e-08	2.81011601921205e-07
ENSG00000099364	91.1538047979544	252.94165078908	155.351610924597	0.537329411539578	0.276956938600221	1.940118973929	0.0523652326076469	0.109523082153128
ENSG00000099385	304.154144973718	43.4358512157618	151.632909351201	0.451714745435183	0.268151103638758	1.68455299756556	0.0920748462343153	0.181623593800008
ENSG00000103549	927.697562506982	992.501996464173	900.66642046118	0.266722053261764	0.124350624523097	2.14491928998896	0.0319593006361329	0.0700963937081108
ENSG00000153066	1147.44430597973	422.171133966666	670.494213526095	0.530695708197177	0.133094410878069	3.98736284037773	6.68118064288487e-05	0.000221600818196025
ENSG00000153406	238.665031050332	3.14172609469929	223.104374356655	-1.81231434439124	0.661932285271114	-2.73791501746883	0.00618300510634097	0.0154960225575126
ENSG00000103253	34.8566164677744	48.8539687994306	56.6362794664657	-1.46956488098541	0.382531786908718	-3.84168043356901	0.000122194861240053	0.000392035987499733
ENSG00000089505	0	13.3013630242199	7.80598578283906	-0.353885160224596	1.83603029080906	-0.192744728666026	0.847158891791144	0.97304535989244
ENSG00000062038	1.78111222316682	1.09970120183803	18.0274919458693	-8.09976143832886	1.6560991909097	-4.89086733620082	1.00392613816491e-06	4.10316701830921e-06
ENSG00000261395	2.19133700190547	0	1.3399797911143	0.589589481906	2.86045377042178	0.206117465698131	0.836699156036839	NA
ENSG00000039068	247.862719516935	314.658756506592	293.163368124004	-0.88696959845817	0.199440337600076	-4.44729290539384	8.69592275908501e-06	3.22641879403618e-05
ENSG00000260459	0	10.876832004833	5.53789989565471	0.270359279870042	1.8999744547465	0.14229627098124	0.886845991881214	0.986909458235278
ENSG00000183549	0.894871024424663	4.24953141077873	8.68545922736102	-4.84481961924211	1.40875155312907	-3.43908733124799	0.000583678910451817	0.00171578213833072
ENSG00000183747	2.25712864317033	6.69804841444348	409.534197929353	-9.95841467158417	0.950137073194844	-10.481029477251	1.05588035644653e-25	1.59246994099e-24
ENSG00000008516	2.18270717622297	1.88411971123267	3.46613824953958	-2.74906100372777	1.60623309045488	-1.71149568519301	0.0869896470289635	0.172845647670256
ENSG00000167194	10.2083166653304	0	4.00370112478695	0.892368264241118	2.05094198599453	0.435101660766088	0.663488638009082	0.876863564663455
ENSG00000103037	259.842816225596	254.020843871397	230.500892933283	0.917662294941203	0.206327779732395	4.44759448355138	8.68372666795395e-06	3.22250636341109e-05
ENSG00000125107	2739.12239866137	2380.299430794	2047.43556421616	1.33953843152332	0.129143346692431	10.3724927828731	3.30781333052143e-25	4.86842269671616e-24
ENSG00000207493	39.018717501487	0.511519237495491	20.9761233774989	-1.01007975545061	1.64425975282236	-0.614306683428096	0.539012686898649	0.77285809988348
ENSG00000260865	12.0117202242729	0	5.44028793847592	0.350233356096546	1.91761791332506	0.182639802049647	0.855080652066821	0.97514360450968
ENSG00000103042	384.547761676253	436.095331141528	380.639767392546	0.764096201622343	0.15467901938295	4.93988263353685	7.81696074260648e-07	3.23691504037148e-06
ENSG00000125166	2262.99724165031	1999.07393008051	1878.27115384337	1.08175783725141	0.136368513418961	7.93260709624337	2.14592520989871e-15	1.81903238006715e-14
ENSG00000103479	486.631483997	404.195519293987	492.074123281334	-0.587745321073077	0.133513548238083	-4.40213992384506	1.07188389055734e-05	3.94175353459902e-05
